Cod_Cliente,Max_Valor,Mediana_Valor,Media_Valor,Std_Valor,Num_Transacciones,Hora_Mas_Frecuente,Dia_Semana_Mas_Frecuente,Mes_Mas_Frecuente,Num_PAGO_TARJETA_CREDITO,Num_REMESAS,Num_TRANSFER_BANCOS,Num_TRANSFER_EXTERNAS,Num_TRANSFER_INTERNACIONAL,Num_TRANSFER_INTERNAS
1600331,4779.95,870.0,986.8730434782609,949.7603561063312,23,32473,2,4,0,0,23,0,0,0
1600332,2000.0,72.5,183.72290697674418,336.2476099818539,86,26861,2,12,0,0,86,0,0,0
1600333,1565.0,100.0,179.31269230769232,238.87157560395514,104,28468,2,12,24,0,64,16,0,0
1600334,4000.0,360.0,423.94685714285714,690.8013654052186,35,30924,4,12,0,0,9,0,0,26
1600335,1298.44,23.0,178.6836842105263,354.44768558060906,19,26694,4,11,10,0,9,0,0,0
1600336,40.0,40.0,40.0,0.0,2,58469,1,2,0,0,2,0,0,0
1600337,730.0,137.0,220.97565217391306,196.351782171834,23,31855,2,6,0,0,19,0,0,4
1600338,2050.0,550.0,740.0,545.5883674224248,10,30068,2,1,0,0,9,0,0,1
1600339,850.0,320.0,383.3333333333333,209.7021697551077,9,32420,2,12,0,0,9,0,0,0
1600340,570.0,155.0,202.63636363636363,144.46141203483916,22,23157,6,12,9,0,13,0,0,0
1600341,500.0,230.0,244.186,184.56564656872993,10,12679,5,2,10,0,0,0,0,0
1600342,3000.0,200.0,720.2351515151515,1053.035099937679,33,26930,3,5,0,0,33,0,0,0
1600343,9885.84,1661.28,2804.0406666666668,2485.6035231237215,30,31289,3,6,0,0,2,27,0,1
1600344,1000.0,225.0,311.3198360655737,250.55955802624263,61,12479,5,11,0,0,39,0,0,22
1600345,3500.0,3500.0,3500.0,,1,29584,6,12,0,0,1,0,0,0
1600346,2000.0,1000.0,1116.6666666666667,523.131595936115,6,15862,3,1,0,0,6,0,0,0
1600347,400.0,180.0,177.61709677419356,86.1688636416329,31,27489,6,4,9,0,22,0,0,0
1600348,8000.0,375.0,891.2900000000001,1834.3045862984109,27,27383,3,11,3,0,5,0,0,19
1600349,2500.0,2500.0,2142.3076923076924,533.0127241469607,13,34822,3,3,0,0,13,0,0,0
1600350,7950.0,230.0,1183.4107142857142,2555.7323636829374,14,30865,3,7,5,0,2,0,0,7
1600351,300.0,110.0,125.9090909090909,75.52543220062304,11,36971,4,1,11,0,0,0,0,0
1600352,9320.8,424.74,868.0466060606061,1381.8032617709098,330,45029,2,8,0,0,257,8,0,65
1600353,3000.0,347.5,657.8724418604651,715.5323062578467,86,24028,5,3,0,0,86,0,0,0
1600354,7000.0,200.0,462.25140625,1016.3933150565492,64,23280,3,11,2,0,59,0,0,3
1600355,10000.0,200.0,956.7849528301887,1850.8284189397395,212,37004,2,12,31,0,151,0,0,30
1600356,1360.0,100.0,147.95887499999998,169.58594039521972,80,27843,6,6,39,0,41,0,0,0
1600357,250.0,95.0,119.0,84.29116205154607,5,34232,6,3,0,0,5,0,0,0
1600358,9000.0,160.0,763.0644329896908,1490.0629798623227,97,33581,3,7,14,0,82,0,0,1
1600359,910.0,100.0,153.50285714285715,176.79481734105065,35,15327,3,7,9,0,0,23,0,3
1600360,4000.0,220.0,371.1665853658536,498.06070211688314,123,16119,6,9,0,0,119,4,0,0
1600361,8520.0,2050.0,3686.6666666666665,3608.360661944239,6,26901,2,7,0,0,6,0,0,0
1600362,3000.0,300.0,515.816,603.6027547548903,40,33030,4,4,13,0,3,23,0,1
1600363,60.0,10.0,13.895922330097088,13.59994286586133,103,45138,6,11,0,0,0,0,0,103
1600364,2242.5,2242.5,2242.5,,1,70116,4,4,0,0,1,0,0,0
1600365,490.0,250.0,248.33333333333334,242.5042954946022,3,33707,2,7,0,0,3,0,0,0
1600366,2590.12,1350.5,1350.5,1753.087416188936,2,49181,3,1,0,0,0,0,0,2
1600367,700.0,100.0,169.51,175.60404468634565,50,30769,2,3,6,0,40,0,0,4
1600368,130.0,130.0,130.0,,1,77006,7,8,0,0,1,0,0,0
1600369,200.0,10.0,17.271727272727272,23.350365490689658,110,43393,6,7,0,0,2,0,0,108
1600370,638.75,18.0,71.07454545454546,113.3492387849356,88,28936,6,7,0,0,24,10,0,54
1600371,326.05,15.75,54.71,109.65516442792052,8,33329,2,4,0,0,8,0,0,0
1600372,330.0,120.0,166.66666666666666,145.7166199626293,3,57636,2,10,0,0,0,0,0,3
1600373,1000.0,175.0,357.5,431.36411533645213,4,26882,2,1,0,0,4,0,0,0
1600374,477.52,477.52,477.52,,1,54665,5,7,0,0,1,0,0,0
1600375,550.0,248.0,265.5,201.12856584781784,6,24206,3,12,1,0,5,0,0,0
1600376,1000.0,100.0,144.7674418604651,169.80098115276888,43,21216,5,7,0,0,39,0,0,4
1600377,440.0,120.0,186.6818181818182,153.41917840119828,22,28134,2,1,0,0,21,0,0,1
1600378,3800.0,80.0,288.5288,756.459630936113,25,33013,6,10,10,0,14,0,0,1
1600379,3000.0,200.0,333.2072463768116,440.63907821776337,69,31562,2,1,20,0,31,0,0,18
1600380,100.0,46.0,51.686,28.870018704531525,5,35649,4,1,5,0,0,0,0,0
1600381,900.0,900.0,900.0,,1,67259,4,12,0,0,1,0,0,0
1600382,180.0,180.0,180.0,,1,57846,3,9,0,0,0,0,0,1
1600383,554.0,119.27000000000001,163.208,135.1263746353955,20,29181,5,9,5,0,15,0,0,0
1600384,4500.0,56.4,169.79999999999998,418.76434899083097,197,28205,3,2,9,0,152,0,0,36
1600385,2000.0,1500.0,1333.3333333333333,763.7626158259733,3,30817,2,6,0,0,3,0,0,0
1600386,454.3,284.27,272.15133333333335,107.64262570898114,15,31069,3,3,0,0,14,0,0,1
1600387,152.0,80.0,71.82608695652173,28.14677791008,23,34914,4,8,0,0,23,0,0,0
1600388,4300.0,184.0,523.0204545454545,993.5313748417923,22,28989,2,7,0,0,15,0,0,7
1600389,1752.0,220.0,387.6893617021277,445.6287474305718,47,30452,2,4,0,0,47,0,0,0
1600390,2000.0,245.0,516.6785714285714,544.751391042123,28,29594,2,4,2,0,22,0,0,4
1600391,8000.0,500.0,1249.025,1782.948774556439,40,28718,2,7,0,0,37,0,0,3
1600392,10000.0,164.95,429.91734693877555,1453.1569507171725,98,32061,3,7,29,0,68,0,0,1
1600393,750.0,150.0,198.1904761904762,192.93356863117913,21,10599,4,3,0,0,21,0,0,0
1600394,2000.0,1500.0,1500.0,500.0,3,58045,3,3,0,0,3,0,0,0
1600395,2000.0,180.0,284.55849557522123,371.943329718149,113,31850,4,12,20,0,50,42,0,1
1600396,400.0,100.0,148.57142857142858,120.47524938461721,7,48561,7,5,5,0,2,0,0,0
1600397,2500.0,160.0,256.29126213592235,262.05261549759615,206,38917,2,4,45,0,154,3,0,4
1600398,10000.0,400.0,763.0300000000001,1804.5502761439022,30,37797,3,3,0,0,8,0,0,22
1600399,1203.6,90.0,217.65509433962262,263.5098245623041,53,30857,2,1,6,0,43,0,0,4
1600400,150.5,10.0,19.93146666666667,28.8437711526476,75,29060,6,12,0,0,0,0,0,75
1600401,1700.0,150.0,200.0566037735849,251.25281591183895,53,23610,5,2,0,0,53,0,0,0
1600402,8000.0,170.0,894.8145098039216,1449.4592025114935,51,29237,3,8,2,0,49,0,0,0
1600403,330.0,224.61,224.61,149.0439673385005,2,23034,1,10,1,0,1,0,0,0
1600404,1090.0,96.03,156.9962765957447,213.1203318991008,94,28285,3,3,1,0,93,0,0,0
1600405,8000.0,682.62,1550.1629411764707,2223.1606953523533,17,29613,3,7,0,0,17,0,0,0
1600406,1150.0,80.0,160.85840425531916,237.15063797747865,94,29661,6,12,12,0,46,13,0,23
1600407,10000.0,260.0,464.25048387096774,1256.0294831762344,62,29355,4,10,47,0,9,0,0,6
1600408,990.06,132.5,159.55214285714285,147.5191604935878,70,27259,5,9,0,0,70,0,0,0
1600409,180.0,40.0,65.78787878787878,59.407363588067504,33,20199,5,1,0,0,6,0,0,27
1600410,1770.0,400.0,593.3948148148148,576.0073733126525,27,26816,3,10,0,0,26,0,0,1
1600411,870.0,500.0,457.2944444444444,308.50621797263307,9,31274,3,1,0,0,5,0,0,4
1600412,370.0,48.0,96.71428571428571,123.18646338743865,7,35750,4,8,0,0,7,0,0,0
1600413,1000.0,1000.0,1000.0,,1,51388,2,11,0,0,0,0,0,1
1600414,500.0,500.0,500.0,0.0,12,31768,2,1,12,0,0,0,0,0
1600415,10000.0,375.0,1007.7551020408164,1766.1480484651936,98,29391,5,9,38,0,60,0,0,0
1600416,10.0,10.0,10.0,,1,60569,4,1,0,0,1,0,0,0
1600417,660.0,660.0,660.0,,1,48946,3,4,0,0,1,0,0,0
1600418,8000.0,110.0,370.1470588235294,1350.8944765633137,34,30525,3,12,0,0,34,0,0,0
1600419,500.0,350.0,327.77777777777777,180.40078836979745,9,29959,3,6,0,0,9,0,0,0
1600420,1370.0,180.0,294.1666666666667,347.8102495570964,12,42376,2,12,0,0,12,0,0,0
1600421,3600.0,249.0,577.5238095238095,977.7114921615486,21,16118,2,1,0,0,21,0,0,0
1600422,1.0,1.0,1.0,,1,75961,6,5,0,0,0,0,0,1
1600423,800.0,200.0,296.875,264.68225559823884,8,31340,5,11,0,0,3,0,0,5
1600424,10000.0,150.0,632.0531746031746,1605.864376306343,63,28760,5,2,0,0,27,34,0,2
1600425,8100.0,200.0,403.8198181818182,782.2095039229617,165,67025,6,4,34,0,41,82,0,8
1600426,1000.0,285.09000000000003,386.8666666666667,277.33968266884773,36,17311,6,12,0,0,36,0,0,0
1600427,272.0,207.8,202.40454545454543,48.067392557457566,11,35299,3,4,0,0,11,0,0,0
1600428,3900.0,168.27,522.8752000000001,717.2728087574404,100,32170,2,8,0,0,79,17,0,4
1600429,420.0,420.0,420.0,,1,31005,1,4,0,0,1,0,0,0
1600430,1300.0,100.0,168.75,253.64268715083833,52,23766,2,4,0,0,35,0,0,17
1600431,2500.0,130.0,263.51473988439307,431.93927010225946,173,41017,2,11,24,0,108,5,0,36
1600432,1000.0,167.0,325.8,407.0658116324681,5,35796,7,11,2,0,3,0,0,0
1600433,5900.0,400.0,705.2041666666668,1163.4576659323136,24,32965,3,10,0,0,24,0,0,0
1600434,302.0,100.0,109.9,88.17967767890488,10,40251,2,1,0,0,10,0,0,0
1600435,695.0,400.0,388.84615384615387,164.54677458291616,13,27221,5,1,0,0,13,0,0,0
1600436,2225.0,287.19,484.6691525423729,520.8250361562897,59,30899,4,7,12,0,42,0,0,5
1600437,2096.0,66.15,354.1857142857143,515.1485227864878,28,33585,5,2,0,0,27,1,0,0
1600438,600.0,600.0,600.0,,1,28856,4,8,0,0,1,0,0,0
1600439,1600.0,120.0,195.405,316.5447543599807,40,32091,2,2,0,0,40,0,0,0
1600440,610.0,104.0,218.81702702702702,211.4947712233208,37,22463,3,12,12,0,24,0,0,1
1600441,1000.0,346.0,409.35,247.75104151431646,15,26392,2,5,0,0,5,0,0,10
1600442,3861.28,291.5,657.9432307692307,871.3175427909945,65,26815,3,12,0,0,42,23,0,0
1600443,2000.0,171.88,359.28882352941173,429.64932929842706,51,22947,5,6,0,0,25,0,0,26
1600444,3000.0,600.0,840.7307692307693,831.0020711813494,13,18462,3,11,0,0,3,0,0,10
1600445,250.0,175.0,175.0,106.06601717798213,2,56545,2,8,0,0,2,0,0,0
1600446,1623.0,1311.5,1311.5,440.5275246792191,2,34462,2,1,0,0,2,0,0,0
1600447,1500.0,159.95,304.5242268041237,302.0104516777077,97,19515,1,1,13,0,68,0,0,16
1600448,1000.0,256.0,274.61693333333335,218.40571895648915,75,26560,3,6,9,0,64,1,0,1
1600449,700.0,700.0,700.0,0.0,2,33601,2,6,0,0,2,0,0,0
1600450,9557.71,200.0,368.37421686746984,839.2418301395909,166,8221,4,8,13,0,68,62,0,23
1600451,5000.0,245.0,523.8027102803738,873.8033359255735,107,29616,6,4,20,0,74,0,0,13
1600452,900.0,188.5,275.82166666666666,217.06964707976408,30,20096,6,5,13,0,17,0,0,0
1600453,4500.0,300.0,662.6153846153846,1161.167411018005,13,34078,2,1,0,0,13,0,0,0
1600454,1000.0,330.0,346.8004761904762,317.4121169784826,21,30204,2,1,0,0,21,0,0,0
1600455,2000.0,180.0,339.38461538461536,401.77668682101813,39,29304,2,7,0,0,13,3,0,23
1600456,4900.0,166.485,488.92857142857144,975.7623881781204,28,31780,2,7,0,0,24,0,0,4
1600457,1500.0,821.5,706.2358333333333,385.0207184026275,24,36860,2,6,0,0,24,0,0,0
1600458,100.0,60.0,56.666666666666664,45.09249752822894,3,30999,4,2,1,0,0,0,0,2
1600459,5000.0,144.17,525.1680645161291,1065.2276753083333,31,32742,3,2,0,0,12,6,0,13
1600460,1000.0,285.9,349.9804166666667,227.50285134341513,24,14404,3,9,6,0,17,0,0,1
1600461,1510.0,169.9,266.7951111111111,284.8432416999258,90,26371,2,6,6,0,46,38,0,0
1600462,2800.0,350.0,537.3768181818182,527.8887566205448,44,29382,4,12,11,0,30,0,0,3
1600463,6203.2,300.0,1819.64,2579.043746817801,5,34260,4,8,0,0,5,0,0,0
1600464,1600.0,260.0,292.3880952380953,259.8489759757929,63,24107,5,8,15,0,13,0,0,35
1600465,1260.0,110.0,229.8860759493671,289.35759915414445,79,12316,3,9,0,0,26,3,0,50
1600466,630.0,90.0,134.85294117647058,156.33415380862502,17,30215,3,12,1,0,0,0,0,16
1600467,10000.0,300.0,523.9953623188405,1241.3403117143173,69,26500,2,11,14,0,53,0,0,2
1600468,10000.0,2000.0,4049.02,5236.312527074754,3,48412,4,1,0,0,3,0,0,0
1600469,500.0,135.0,173.75,129.69069328955692,28,22675,2,9,0,0,14,0,0,14
1600470,1100.0,555.5,555.5,770.0392847121502,2,39086,5,12,0,0,2,0,0,0
1600471,1258.0,320.0,430.77125,315.065536253292,48,21099,3,5,2,0,0,46,0,0
1600472,350.0,90.0,170.0,156.20499351813308,3,51131,3,9,0,0,3,0,0,0
1600473,2000.0,650.0,746.25,627.0899838349254,24,30462,2,4,0,0,0,0,0,24
1600474,475.0,117.15,178.6277777777778,139.6260297883043,9,30794,2,5,3,0,6,0,0,0
1600475,2170.0,300.0,699.25,743.8393185481538,12,32647,1,12,0,0,8,4,0,0
1600476,400.0,120.0,205.2173913043478,134.83557546533183,23,20131,7,11,0,0,23,0,0,0
1600477,6000.0,340.0,740.9722222222222,1118.5908350908323,36,29495,3,7,0,0,25,0,0,11
1600478,400.0,400.0,400.0,,1,42089,1,5,0,0,1,0,0,0
1600479,2000.0,420.0,544.3069565217392,498.5879517053844,23,36582,2,3,0,0,19,1,0,3
1600480,400.0,122.5,153.78571428571428,93.71247234241275,14,33417,4,10,9,0,2,0,0,3
1600481,1400.0,400.0,438.01161290322585,300.88115254029873,31,30575,2,3,0,0,10,21,0,0
1600482,3800.0,300.0,362.1823684210526,608.4497741133308,38,26993,4,10,8,0,30,0,0,0
1600483,30.0,10.0,12.096363636363636,7.034155430016909,33,29279,6,12,33,0,0,0,0,0
1600484,2761.11,200.0,637.786,796.4364579801706,50,22711,3,12,17,0,31,0,0,2
1600485,1201.55,82.5,135.75469696969697,191.7979144285399,66,33410,6,5,18,0,28,0,0,20
1600486,450.0,445.0,418.3333333333333,50.57996968497839,3,37999,5,10,0,0,3,0,0,0
1600487,100.0,45.0,49.44444444444444,28.333333333333336,9,32507,6,3,0,0,9,0,0,0
1600488,1000.0,84.0,192.35157894736844,254.43823171543917,19,21664,3,8,0,0,7,3,0,9
1600489,1174.5,887.5,887.5,405.87929240107826,2,39358,4,10,0,0,2,0,0,0
1600490,1070.0,467.5,510.23699999999997,355.0984789870113,10,32734,2,11,0,0,10,0,0,0
1600491,5000.0,300.0,611.0786111111112,1130.9199445411127,36,31830,6,2,3,0,23,0,0,10
1600492,7000.0,3041.0,3521.75,2509.837760360883,4,34381,2,7,0,0,4,0,0,0
1600493,2000.0,1200.0,1136.202,888.0284561994621,5,30500,3,7,2,0,3,0,0,0
1600494,60.0,24.0,28.0,17.146428199482248,6,77513,6,9,0,0,0,6,0,0
1600495,600.0,70.0,175.0,224.80856053293186,10,46089,3,4,0,0,7,3,0,0
1600496,4150.0,246.05,430.01666666666665,650.3737652625944,48,23342,3,3,17,0,31,0,0,0
1600497,1152.7,463.75,487.93333333333334,262.16949525531044,12,29349,6,3,12,0,0,0,0,0
1600498,2562.0,227.5,429.36107843137256,466.669731621515,102,27349,6,5,10,0,68,14,0,10
1600499,584.0,475.0,434.6666666666667,173.06164604941597,3,23712,2,6,0,0,0,0,0,3
1600500,540.0,100.0,115.18833333333333,107.88094818004701,60,26592,2,9,8,0,52,0,0,0
1600501,10000.0,50.0,2318.1526086956524,3629.5879877902216,23,27579,6,6,0,0,8,0,0,15
1600502,1368.0,360.0,527.7534285714286,330.6815168970152,35,28406,5,1,12,0,16,0,0,7
1600503,1930.0,1225.0,1230.6666666666667,488.4942851934571,6,19562,2,9,0,0,6,0,0,0
1600504,600.0,100.0,127.19805555555556,115.86094531979629,36,33701,3,8,12,0,23,0,0,1
1600505,8330.0,100.0,382.9613636363636,882.8336929575463,110,28029,4,12,13,0,91,1,0,5
1600506,600.0,200.0,309.0,269.4995361777085,5,42154,2,1,0,0,5,0,0,0
1600507,1005.0,100.0,187.5717525773196,216.70313246664156,97,23042,2,11,8,0,86,0,0,3
1600508,1800.0,250.0,479.0,745.3723901513927,5,50275,1,4,0,0,1,2,0,2
1600509,258.31,78.25,78.57333333333332,75.51050507360277,18,32228,2,6,0,0,18,0,0,0
1600510,150.0,150.0,150.0,,1,57853,2,2,0,0,1,0,0,0
1600511,1076.9,282.0,356.20395833333333,309.74680197026527,48,22509,4,6,0,0,48,0,0,0
1600512,862.13,334.0,378.6384210526316,228.66765219085872,19,34313,3,4,0,0,17,0,0,2
1600513,800.0,120.0,240.0,320.0781154655844,5,30503,4,11,0,0,5,0,0,0
1600514,450.0,60.0,182.22222222222223,168.86460970332536,27,35695,2,3,11,0,2,0,0,14
1600515,1050.0,500.0,589.5454545454545,325.1496159113105,11,28692,5,1,0,0,11,0,0,0
1600516,2000.0,400.0,883.3333333333334,969.9656351300974,3,34679,2,1,0,0,0,0,0,3
1600517,56.9,56.9,56.9,,1,38043,4,2,0,0,0,0,0,1
1600518,1717.27,200.0,323.93916666666667,441.5187886964378,12,32344,3,1,12,0,0,0,0,0
1600519,200.0,102.0,115.5,60.052754585725154,4,32733,2,6,0,0,4,0,0,0
1600520,5.0,5.0,5.0,,1,40388,7,9,1,0,0,0,0,0
1600521,6700.0,6700.0,6700.0,,1,40869,3,8,0,0,1,0,0,0
1600522,5620.0,780.0,1162.1665,1186.9279426950284,100,32482,6,8,0,0,68,0,0,32
1600523,540.0,100.0,131.65,124.28205400365904,20,38437,4,1,0,0,20,0,0,0
1600524,900.0,600.0,600.0,424.26406871192853,2,31706,3,12,0,0,0,0,0,2
1600525,1101.0,56.0,121.06654545454545,168.47013282481754,110,31618,2,8,0,0,92,0,0,18
1600526,10000.0,380.0,1067.1277777777777,2047.1272378085778,36,30027,4,4,0,0,18,0,0,18
1600527,10000.0,1450.0,2120.281,2698.339701308489,30,27723,5,3,0,0,26,0,0,4
1600528,6250.0,420.0,1398.3333333333333,2386.029477325598,6,30575,2,12,0,0,5,0,0,1
1600529,100.0,100.0,95.0,8.660254037844387,3,48699,3,3,0,0,0,0,0,3
1600530,400.0,400.0,400.0,,1,57527,5,2,0,0,1,0,0,0
1600531,1420.0,264.145,471.66125,489.4773081107613,8,36988,4,7,7,0,1,0,0,0
1600532,749.63,100.0,289.87666666666667,400.16227412555185,3,27996,4,3,0,0,3,0,0,0
1600533,4400.0,103.5,405.25,890.4883080221423,30,31146,3,12,0,0,22,0,0,8
1600534,2950.0,500.0,645.0,714.3160143949264,20,27747,2,11,0,0,19,1,0,0
1600535,800.0,50.0,104.79374269005848,141.3095050382145,171,26970,6,7,12,0,49,61,0,49
1600536,735.0,162.5,219.33333333333334,271.0325933659394,6,32988,2,5,0,0,6,0,0,0
1600537,2500.0,380.0,491.0444736842105,529.2214959919767,38,29181,3,11,0,0,38,0,0,0
1600538,1400.0,121.77,336.35052631578947,431.8017837397033,57,27625,2,10,5,0,52,0,0,0
1600539,500.0,500.0,500.0,,1,38835,4,5,0,0,1,0,0,0
1600540,90.0,90.0,90.0,,1,58716,4,11,0,0,0,0,0,1
1600541,10000.0,142.55,669.7853917050691,1554.2134121974989,217,73728,2,8,12,0,131,9,0,65
1600542,100.0,100.0,100.0,,1,31202,4,11,0,0,1,0,0,0
1600543,1106.45,115.5,274.3909302325581,303.5382023012209,43,30737,2,8,1,0,24,0,0,18
1600544,3000.0,300.0,759.0,865.2229641992736,19,31983,2,2,0,0,13,1,0,5
1600545,10000.0,176.0,1363.5333333333333,2754.435743789764,15,33108,4,8,0,0,12,0,0,3
1600546,1000.0,500.0,550.0,342.7827300200522,7,46165,2,1,0,0,7,0,0,0
1600547,1600.0,68.5,221.08558823529413,338.36615036316664,68,23457,2,3,0,0,36,15,0,17
1600548,200.0,30.0,64.28571428571429,66.04471789556499,7,39374,3,12,0,0,7,0,0,0
1600549,1553.0,700.0,672.4,369.71216281498414,25,28962,2,9,0,0,22,0,0,3
1600550,700.0,68.4,141.82553191489362,137.35991198638186,47,13080,3,7,0,0,23,0,0,24
1600551,6500.0,290.0,989.375,1881.0120281380446,16,32663,5,1,13,0,3,0,0,0
1600552,2000.0,2000.0,2000.0,,1,65615,6,5,0,0,1,0,0,0
1600553,1600.0,140.0,193.10078125,231.84496262006263,128,23266,4,12,18,0,61,3,0,46
1600554,300.0,100.0,139.0,101.42238411711686,9,33347,3,5,8,0,1,0,0,0
1600555,2500.0,1750.0,1750.0,1060.6601717798212,2,77052,2,2,0,0,2,0,0,0
1600556,800.0,100.0,148.78571428571428,168.1762338875482,42,34251,2,1,0,0,42,0,0,0
1600557,5000.0,5000.0,5000.0,0.0,2,44795,4,5,0,0,2,0,0,0
1600558,550.0,550.0,462.3333333333333,138.97439459462012,18,5520,3,12,0,0,18,0,0,0
1600559,5000.0,303.0,763.2967948717949,1008.3486463153293,78,30365,5,4,10,0,54,1,0,13
1600560,500.0,175.0,215.0,206.31690833925043,4,31358,1,12,0,0,4,0,0,0
1600561,10000.0,548.9,994.9780952380953,2117.7323963301387,21,28904,2,3,6,0,15,0,0,0
1600562,3000.0,69.92,328.0336363636364,610.6398492769981,66,31202,4,9,0,0,50,1,0,15
1600563,10000.0,10000.0,10000.0,,1,36407,6,11,0,0,1,0,0,0
1600564,685.0,590.0,508.5,171.95542057948236,16,30951,6,2,0,0,16,0,0,0
1600565,2000.0,179.5,225.6069008264463,228.55746065953602,242,26627,3,5,47,0,156,0,0,39
1600566,2000.0,205.0,275.4256382978723,304.1246440444766,94,23482,6,4,12,0,80,0,0,2
1600567,8400.0,200.0,696.8116666666666,1530.7228839772433,30,19942,4,12,3,0,27,0,0,0
1600568,460.0,100.0,158.75,157.4291223739387,8,31328,2,9,0,0,8,0,0,0
1600569,300.0,170.0,168.82999999999998,62.528572135731146,10,32284,3,11,0,0,4,0,0,6
1600570,5000.0,180.0,379.0857142857143,619.341290115267,154,37522,2,10,44,0,100,0,0,10
1600571,170.0,113.5,112.33333333333333,39.86309905999114,6,32423,5,1,0,0,6,0,0,0
1600572,3000.0,200.0,584.0909090909091,769.5679622261107,22,39481,6,9,0,0,1,7,0,14
1600573,20.0,20.0,20.0,,1,40960,4,8,1,0,0,0,0,0
1600574,10000.0,310.0,1120.9580555555556,1764.2916007973436,72,26196,5,7,9,0,40,0,0,23
1600575,10000.0,7000.0,6800.0,3420.526275297414,5,45833,3,2,0,0,5,0,0,0
1600576,3000.0,800.0,1176.1666666666667,952.7076088070189,12,29181,4,11,0,0,6,0,0,6
1600577,4300.0,135.75,268.788670886076,519.3193255324421,158,43843,3,2,16,0,136,0,0,6
1600578,450.0,100.0,101.44193548387096,86.43626466629827,31,31741,2,9,17,0,9,0,0,5
1600579,500.0,152.5,198.79500000000002,164.50865639162512,10,34418,3,10,0,0,2,0,0,8
1600580,506.0,20.0,96.8375,148.22069085127274,36,29266,5,2,0,0,0,0,0,36
1600581,4000.0,700.0,1094.0,1087.551640810022,15,5518,1,8,0,0,15,0,0,0
1600582,429.0,86.0,135.35714285714286,120.61675297777296,14,26529,4,9,0,0,14,0,0,0
1600583,1030.0,150.0,199.212,175.46279707174205,235,25149,4,3,27,0,95,81,0,32
1600584,4503.0,516.0,941.6240983606557,1024.5928134329445,122,30003,3,10,0,0,110,0,0,12
1600585,238.7,200.0,202.9,34.44168985401267,3,36094,3,2,3,0,0,0,0,0
1600586,1400.0,300.0,432.28149999999994,351.39037572412036,40,37628,3,12,0,0,40,0,0,0
1600587,1500.0,100.0,195.0,338.26764551165695,25,34309,3,4,0,0,10,7,0,8
1600588,595.0,210.0,296.875,201.0497006783575,8,32458,2,10,0,0,8,0,0,0
1600589,10000.0,417.5,2200.8173076923076,2706.07554731727,26,27592,2,6,11,0,15,0,0,0
1600590,5000.0,105.0,403.82428571428574,844.2787592715705,63,30138,4,5,11,0,30,2,0,20
1600591,1300.0,212.8,322.9358571428572,325.0348647987811,70,22311,4,10,0,0,55,0,0,15
1600592,550.0,80.0,163.99387096774194,163.48446392399532,31,30867,4,2,9,0,18,0,0,4
1600593,10000.0,200.0,447.79323664122137,1015.2537267376301,655,30677,2,2,8,0,488,127,0,32
1600594,1400.0,215.0,371.81333333333333,374.5472498452854,33,25307,4,3,1,0,29,0,0,3
1600595,995.0,28.5,83.745625,183.49357279660038,32,28210,2,10,0,0,2,0,0,30
1600596,5000.0,1087.6,2035.75,2191.1049944491474,7,31028,3,5,0,0,7,0,0,0
1600597,300.0,300.0,300.0,,1,45883,3,1,0,0,0,0,0,1
1600598,300.0,200.0,200.0,141.4213562373095,2,82183,3,11,0,0,0,0,0,2
1600599,1300.0,250.0,354.2252,330.79935300873854,25,29939,2,10,0,0,19,0,0,6
1600600,1400.0,120.0,227.36693333333335,274.7057442997494,75,23385,2,4,0,0,74,0,0,1
1600601,300.0,63.0,103.38499999999999,110.09340284503881,6,39763,1,12,0,0,6,0,0,0
1600602,200.0,95.0,110.0,57.735026918962575,10,32385,4,9,0,0,9,0,0,1
1600603,10000.0,140.0,413.8455905511811,1260.462198870082,127,34114,6,1,18,0,28,0,0,81
1600604,2000.0,35.5,119.6673,248.93737912772315,100,29581,2,3,0,0,100,0,0,0
1600605,500.0,250.0,268.3333333333333,223.06576010973387,3,49376,2,11,0,0,3,0,0,0
1600606,1000.0,100.0,141.89655172413794,192.15959602587532,29,32698,2,2,10,0,15,0,0,4
1600607,300.0,61.5,88.77777777777777,85.01584819575963,9,27177,4,12,0,0,8,0,0,1
1600608,760.0,81.0,130.07075,141.04543627602726,40,29472,5,1,18,0,22,0,0,0
1600609,1300.5,252.5,312.98729166666664,298.6643226507374,48,27419,3,8,3,0,45,0,0,0
1600610,685.0,175.0,225.29461538461538,216.01312470215726,13,27348,2,2,0,0,13,0,0,0
1600611,6000.0,100.0,245.74248,578.3893432037828,125,18492,5,10,44,0,57,13,0,11
1600612,700.0,100.0,150.4930693069307,159.21475506838286,101,32230,2,11,11,0,84,6,0,0
1600613,500.0,350.0,375.0,86.60254037844386,4,33421,6,6,0,0,4,0,0,0
1600614,3250.0,290.0,474.96458333333334,658.1340574617933,24,29885,5,7,0,0,24,0,0,0
1600615,500.0,500.0,500.0,0.0,2,48291,3,2,0,0,2,0,0,0
1600616,1000.0,300.0,336.6666666666667,209.02434420561696,18,26292,5,9,6,0,12,0,0,0
1600617,5300.0,300.0,1267.5,1770.6492267556912,20,61279,3,10,0,0,0,20,0,0
1600618,541.56,50.0,74.25157894736842,84.69850321043573,38,24707,3,9,6,0,32,0,0,0
1600619,700.0,700.0,700.0,,1,60810,6,7,0,0,1,0,0,0
